ID,优先级,综合分,主分类,子分类,名称,作者/机构,类型,语言,引用角色,访问,更新频率,主页URL,Feed/API URL,Feed状态,适合X帖型,为什么值得,核验/版权提醒,Karpathy共享,来源集合,来源/溯源URL,核验日期,HTTP,最终URL,主题标签
SRC-406,C,71,数据与可视化,优秀可视化案例库,Information is Beautiful Awards,,奖项与作品档案,en,灵感源,Open,年度,https://www.informationisbeautifulawards.com/,,无RSS/API入口,视觉趋势、案例拆解,按年度和类别浏览高水平数据叙事项目。,作品是灵感与线索，事实需回查项目数据和方法。,false,扩展调研：数据库、资料库与平台,https://www.informationisbeautifulawards.com/,2026-08-17,,,
SRC-407,C,71,数据与可视化,可视化专业社群,Nightingale,,Data Visualization Society社区文章、案例和方法,en,灵感源,Open,每周数篇,https://nightingaledvs.com/,https://nightingaledvs.com/feed/,有效,可视化方法、行业观点、历史图表,作者多元，覆盖伦理、历史、技术与职业。,RSS端点已核验。,false,扩展调研：科技、科学与数据,https://nightingaledvs.com/feed/,2026-08-17,200,https://nightingaledvs.com/feed/,
SRC-408,C,71,数据与可视化,交互可视化与数据应用,Observable Blog,,交互可视化、数据分析、Notebook与代码示例,en,灵感源,Open,每周1至3篇,https://observablehq.com/,https://observablehq.com/blog/feed.rss,有效,交互Demo、代码可视化、分析教程；交互图表、可复现分析,可直接连接运行示例和代码，适合从素材走到作品。,当前有效端点为blog/feed.rss，已核验为RSS。；使用前核对数据口径、更新时间、许可与引用格式。,false,扩展调研：科技、科学与数据；扩展调研：数据库、资料库与平台,https://observablehq.com/blog/feed.rss；https://observablehq.com/,2026-08-17,200,https://observablehq.com/blog/feed.rss,
SRC-409,C,71,数据与可视化,开源图表生成,RAWGraphs,,开源可视化工具,en,灵感源,Open,持续更新,https://www.rawgraphs.io/,,无RSS/API入口,桑基、层级与关系图,快速把表格数据转成非常规图表并导出矢量。,使用前核对数据口径、更新时间、许可与引用格式。,false,扩展调研：数据库、资料库与平台,https://www.rawgraphs.io/,2026-08-17,,,
SRC-410,C,71,数据与可视化,公开交互可视化社区,Tableau Public,,可视化发布平台,multilingual,灵感源,Open,持续更新,https://public.tableau.com/,,无RSS/API入口,图表灵感、交互结构,发现交互仪表板和可视化技法，适合作为结构灵感。,不要把作者计算字段当一手证据；回查其数据源和许可。,false,扩展调研：数据库、资料库与平台,https://public.tableau.com/,2026-08-17,,,
SRC-411,C,71,数据与可视化,交互数据叙事,The Pudding,,文化、社会、语言和音乐的交互数据故事,en,灵感源,Open,每月1至4篇，不规律,https://pudding.cool/,https://pudding.cool/rss.xml,有效,互动故事、文化数据、叙事拆解,视觉叙事和交互体验标杆，题材有天然传播性。,RSS端点已核验。,false,扩展调研：科技、科学与数据,https://pudding.cool/rss.xml,2026-08-17,200,https://pudding.cool/rss.xml,
SRC-412,C,71,艺术、设计与建筑,当代艺术、工艺与摄影,Colossal,,视觉项目、艺术家介绍、展览与作品图集,en,灵感源,Open,每日约2至5篇,https://www.thisiscolossal.com/,https://www.thisiscolossal.com/feed/,有效,视觉钩子加艺术家方法加作品背景。,视觉呈现强、更新稳定，是发现装置、工艺、摄影和新锐艺术家的高效入口。,2026-08-17：Feed 端点返回 application/rss+xml。图片转载需回到艺术家或机构授权。,false,扩展调研：人文、历史、哲学与设计,https://www.thisiscolossal.com/,2026-08-17,200,https://www.thisiscolossal.com/feed/,
SRC-413,C,71,艺术、设计与建筑,平面设计、插画与创意职业,Creative Boom,,作品报道、创作者访谈、职业建议,en,灵感源,Open,每日更新,https://www.creativeboom.com/,https://www.creativeboom.com/feed/,有效,设计趋势、创作者访谈和职业建议清单。,兼顾视觉项目与创作者职业实践，适合从作品延伸到过程和方法。,2026-08-17：Feed 端点返回 text/xml。,false,扩展调研：人文、历史、哲学与设计,https://www.creativeboom.com/,2026-08-17,200,https://www.creativeboom.com/feed/,
SRC-414,C,71,艺术、设计与建筑,产品、家具、室内与现代建筑,Design Milk,,产品报道、空间案例、设计趋势,en,灵感源,Open,每日多篇,https://design-milk.com/,https://design-milk.com/feed/,有效,产品合集、材料趋势和空间灵感；筛除商业软文。,视觉更新快，适合追产品、家具、材料和空间趋势。,2026-08-17：Feed 端点返回 text/xml。,false,扩展调研：人文、历史、哲学与设计,https://design-milk.com/,2026-08-17,200,https://design-milk.com/feed/,
SRC-415,C,71,艺术、设计与建筑,电影/视觉叙事,Every Frame a Painting,,视频 / 频道,en,灵感源,Open,以频道更新为准,https://www.youtube.com/channel/UCjFqcJQXGZ6T6sxyFB-5i6A,https://www.youtube.com/feeds/videos.xml?channel_id=UCjFqcJQXGZ6T6sxyFB-5i6A,有效,视觉拆解、作品/方法介绍、叙事结构复盘,高质量电影/视觉叙事视频创作者，适合快速建立背景、观察叙事结构并发现可传播选题。,可借鉴表达与案例；图片、片段和作品版权需单独核验。,false,YouTube 高质量创作者,https://www.youtube.com/@everyframeapainting,2026-08-17,200,https://www.youtube.com/feeds/videos.xml?channel_id=UCjFqcJQXGZ6T6sxyFB-5i6A,
SRC-416,C,71,艺术、设计与建筑,网页设计,Flux Academy,,视频 / 频道,en,灵感源,Open,以频道更新为准,https://www.youtube.com/channel/UCN7dywl5wDxTu1RM3eJ_h9Q,https://www.youtube.com/feeds/videos.xml?channel_id=UCN7dywl5wDxTu1RM3eJ_h9Q,有效,视觉拆解、作品/方法介绍、叙事结构复盘,高质量网页设计视频创作者，适合快速建立背景、观察叙事结构并发现可传播选题。,可借鉴表达与案例；图片、片段和作品版权需单独核验。,false,YouTube 高质量创作者,https://www.youtube.com/@FluxAcademy,2026-08-17,200,https://www.youtube.com/feeds/videos.xml?channel_id=UCN7dywl5wDxTu1RM3eJ_h9Q,
SRC-417,C,71,艺术、设计与建筑,真实项目字体案例,Fonts In Use,,设计案例库 / RSS,en,灵感源,Open,每周,https://fontsinuse.com/,https://fontsinuse.com/main.rss,有效,字体故事、品牌视觉拆解,按字体、行业和年代查看真实应用，适合字体与品牌拆解。,使用前核对数据口径、更新时间、许可与引用格式。,false,扩展调研：数据库、资料库与平台,https://fontsinuse.com/,2026-08-17,200,https://fontsinuse.com/main.rss,
SRC-418,C,71,艺术、设计与建筑,艺术史,Great Art Explained,,视频 / 频道,en,灵感源,Open,以频道更新为准,https://www.youtube.com/channel/UCePDFpCr78_qmVtpoB1Axaw,https://www.youtube.com/feeds/videos.xml?channel_id=UCePDFpCr78_qmVtpoB1Axaw,有效,视觉拆解、作品/方法介绍、叙事结构复盘,高质量艺术史视频创作者，适合快速建立背景、观察叙事结构并发现可传播选题。,可借鉴表达与案例；图片、片段和作品版权需单独核验。,false,YouTube 高质量创作者,https://www.youtube.com/@GreatArtExplained,2026-08-17,200,https://www.youtube.com/feeds/videos.xml?channel_id=UCePDFpCr78_qmVtpoB1Axaw,
SRC-419,C,71,艺术、设计与建筑,艺术/文化评论,Nerdwriter1,,视频 / 频道,en,灵感源,Open,以频道更新为准,https://www.youtube.com/channel/UCJkMlOu7faDgqh4PfzbpLdg,https://www.youtube.com/feeds/videos.xml?channel_id=UCJkMlOu7faDgqh4PfzbpLdg,有效,视觉拆解、作品/方法介绍、叙事结构复盘,高质量艺术/文化评论视频创作者，适合快速建立背景、观察叙事结构并发现可传播选题。,可借鉴表达与案例；图片、片段和作品版权需单独核验。,false,YouTube 高质量创作者,https://www.youtube.com/@Nerdwriter1,2026-08-17,200,https://www.youtube.com/feeds/videos.xml?channel_id=UCJkMlOu7faDgqh4PfzbpLdg,
SRC-420,C,71,艺术、设计与建筑,日本艺术、设计与工艺,Spoon & Tamago,,日本创作者、工艺、建筑与设计项目,en,灵感源,Open,每周约2至5篇,https://www.spoon-tamago.com/,https://spoon-tamago.com/feed/,受限/反爬,工艺过程、微型设计和地域文化。,发现日本本土艺术家、设计师与工艺项目的稳定英文入口。,2026-08-17：Feed 被公开 OPML 目录持续收录；站点反爬导致直接请求 403，导入时复验。；端点未返回可识别的 RSS/Atom XML；可能是反爬、登录页或旧地址。,false,扩展调研：人文、历史、哲学与设计,https://www.spoon-tamago.com/,2026-08-17,403,https://spoon-tamago.com/feed/,
SRC-421,C,71,艺术、设计与建筑,建筑/设计,Stewart Hicks,,视频 / 频道,en,灵感源,Open,以频道更新为准,https://www.youtube.com/channel/UCYAm24PkejQR2xMgJgn7xwg,https://www.youtube.com/feeds/videos.xml?channel_id=UCYAm24PkejQR2xMgJgn7xwg,有效,视觉拆解、作品/方法介绍、叙事结构复盘,高质量建筑/设计视频创作者，适合快速建立背景、观察叙事结构并发现可传播选题。,可借鉴表达与案例；图片、片段和作品版权需单独核验。,false,YouTube 高质量创作者,https://www.youtube.com/@stewarthicks,2026-08-17,200,https://www.youtube.com/feeds/videos.xml?channel_id=UCYAm24PkejQR2xMgJgn7xwg,
SRC-422,C,71,艺术、设计与建筑,当代艺术,The Art Assignment,,视频 / 频道,en,灵感源,Open,以频道更新为准,https://www.youtube.com/channel/UCmQThz1OLYt8mb2PU540LOA,https://www.youtube.com/feeds/videos.xml?channel_id=UCmQThz1OLYt8mb2PU540LOA,有效,视觉拆解、作品/方法介绍、叙事结构复盘,高质量当代艺术视频创作者，适合快速建立背景、观察叙事结构并发现可传播选题。,可借鉴表达与案例；图片、片段和作品版权需单独核验。,false,YouTube 高质量创作者,https://www.youtube.com/@theartassignment,2026-08-17,200,https://www.youtube.com/feeds/videos.xml?channel_id=UCmQThz1OLYt8mb2PU540LOA,
SRC-423,C,71,艺术、设计与建筑,设计/创意商业,The Futur,,视频 / 频道,en,灵感源,Open,以频道更新为准,https://www.youtube.com/channel/UC-b3c7kxa5vU-bnmaROgvog,https://www.youtube.com/feeds/videos.xml?channel_id=UC-b3c7kxa5vU-bnmaROgvog,有效,视觉拆解、作品/方法介绍、叙事结构复盘,高质量设计/创意商业视频创作者，适合快速建立背景、观察叙事结构并发现可传播选题。,可借鉴表达与案例；图片、片段和作品版权需单独核验。,false,YouTube 高质量创作者,https://www.youtube.com/@thefutur,2026-08-17,200,https://www.youtube.com/feeds/videos.xml?channel_id=UC-b3c7kxa5vU-bnmaROgvog,
SRC-424,C,71,艺术、设计与建筑,中文影像/科技,影视飓风 MediaStorm,,视频 / 频道,zh,灵感源,Open,以频道更新为准,https://www.youtube.com/channel/UCa91Shr2Old7rhvdBSPnVBw,https://www.youtube.com/feeds/videos.xml?channel_id=UCa91Shr2Old7rhvdBSPnVBw,有效,视觉拆解、作品/方法介绍、叙事结构复盘,高质量中文影像/科技视频创作者，适合快速建立背景、观察叙事结构并发现可传播选题。,可借鉴表达与案例；图片、片段和作品版权需单独核验。,false,YouTube 高质量创作者,https://www.youtube.com/@mediastorm,2026-08-17,200,https://www.youtube.com/feeds/videos.xml?channel_id=UCa91Shr2Old7rhvdBSPnVBw,
SRC-425,C,70,AI、科技与工程,论文代码与基准数据库,Papers with Code,,论文、代码、数据集、Benchmark、SOTA表,en,线索源,Open,持续更新,https://paperswithcode.com/,,无RSS/API入口,Benchmark对比、代码资源包、复现路线,快速连接论文、实现和基准，适合作为复现入口。,未核验到官方统一RSS；SOTA数字须回原论文和官方代码库复核。,false,扩展调研：科技、科学与数据,https://paperswithcode.com/,2026-08-17,,,
SRC-426,C,70,历史与考古,美国文化遗产聚合,Digital Public Library of America,,文化遗产平台 / API,en,线索源,Open,持续更新,https://dp.la/,https://pro.dp.la/developers/api-codex,API入口,美国史素材、跨馆藏集合,跨机构检索照片、手稿、地图和口述史。,使用前核对数据口径、更新时间、许可与引用格式。；未按 RSS/Atom 校验。,false,扩展调研：数据库、资料库与平台,https://dp.la/,2026-08-17,,https://pro.dp.la/developers/api-codex,
SRC-427,C,70,历史与考古,欧洲文化遗产聚合,Europeana,,文化遗产平台 / API,multilingual,线索源,Open,持续更新,https://www.europeana.eu/,https://api.europeana.eu/,API入口,跨馆藏选题、欧洲文化史,聚合欧洲博物馆、图书馆和档案馆的图像与元数据。,以原持有机构条目的版权标签为准。；未按 RSS/Atom 校验。,false,扩展调研：数据库、资料库与平台,https://www.europeana.eu/,2026-08-17,,https://api.europeana.eu/,
SRC-428,C,70,商业、管理与创新,科技投资与产业分析,a16z,,投资论文、市场地图、创业方法、播客和公司案例,en,线索源,Open,每周多篇,https://a16z.com/,,无RSS/API入口,用市场地图发现赛道，再以独立数据校验规模和趋势。,覆盖AI、软件、金融科技、生物科技和创业生态，常发布原创框架与市场材料。,2026-08-17：官网返回200；旧/feed/为404，按平台收录。属于投资机构观点，涉及其投资组合时必须披露并交叉核验。,false,扩展调研：成长、学习、商业与管理,https://a16z.com/,2026-08-17,,,
SRC-429,C,70,商业、管理与创新,经济学文献数据库,IDEAS/RePEc,,学术文献数据库,en,线索源,Open,持续更新,https://ideas.repec.org/,,无RSS/API入口,经济学溯源、作者与机构发现,覆盖工作论文、期刊、作者与机构排名。,使用前核对数据口径、更新时间、许可与引用格式。,false,扩展调研：数据库、资料库与平台,https://ideas.repec.org/,2026-08-17,,,
